fname,colid,fsid,from_alpha,to_alpha
88353875_0_4876234304797064286.csv,0,4,-1.00000,-1.00000
88353875_0_4876234304797064286.csv,0,5,-1.00000,-1.00000
78650283_0_5937576517849452289.csv,0,1,0.00100,0.09500
78650283_0_5937576517849452289.csv,0,2,0.00100,0.17300
78650283_0_5937576517849452289.csv,0,3,0.00100,0.75400
78650283_0_5937576517849452289.csv,0,4,0.03400,0.88100
78650283_0_5937576517849452289.csv,0,5,0.06400,0.87900
50270082_0_444360818941411589.csv,1,1,-1.00000,-1.00000
50270082_0_444360818941411589.csv,1,2,-1.00000,-1.00000
50270082_0_444360818941411589.csv,1,3,-1.00000,-1.00000
50270082_0_444360818941411589.csv,1,4,-1.00000,-1.00000
50270082_0_444360818941411589.csv,1,5,-1.00000,-1.00000
88523363_0_8180214313099580515.csv,0,1,0.00100,0.99900
88523363_0_8180214313099580515.csv,0,2,0.00100,0.99900
88523363_0_8180214313099580515.csv,0,3,0.00400,0.99900
88523363_0_8180214313099580515.csv,0,4,0.05200,0.99900
88523363_0_8180214313099580515.csv,0,5,0.09500,0.99900
69881946_0_1105130426898457358.csv,1,1,-1.00000,-1.00000
69881946_0_1105130426898457358.csv,1,2,-1.00000,-1.00000
69881946_0_1105130426898457358.csv,1,3,-1.00000,-1.00000
69881946_0_1105130426898457358.csv,1,4,-1.00000,-1.00000
69881946_0_1105130426898457358.csv,1,5,-1.00000,-1.00000
53822652_0_5767892317858575530.csv,1,1,-1.00000,-1.00000
53822652_0_5767892317858575530.csv,1,2,-1.00000,-1.00000
53822652_0_5767892317858575530.csv,1,3,-1.00000,-1.00000
53822652_0_5767892317858575530.csv,1,4,-1.00000,-1.00000
53822652_0_5767892317858575530.csv,1,5,-1.00000,-1.00000
55004961_0_2904467548072189860.csv,0,1,0.00100,0.02600
55004961_0_2904467548072189860.csv,0,2,0.00100,0.05200
55004961_0_2904467548072189860.csv,0,3,0.00100,0.44700
55004961_0_2904467548072189860.csv,0,4,0.02100,0.74100
55004961_0_2904467548072189860.csv,0,5,0.03900,0.83100
21585935_0_294037497010176843.csv,1,1,-1.00000,-1.00000
21585935_0_294037497010176843.csv,1,2,-1.00000,-1.00000
21585935_0_294037497010176843.csv,1,3,-1.00000,-1.00000
21585935_0_294037497010176843.csv,1,4,-1.00000,-1.00000
21585935_0_294037497010176843.csv,1,5,-1.00000,-1.00000
10579449_0_1681126353774891032.csv,1,1,-1.00000,-1.00000
10579449_0_1681126353774891032.csv,1,2,-1.00000,-1.00000
10579449_0_1681126353774891032.csv,1,3,-1.00000,-1.00000
10579449_0_1681126353774891032.csv,1,4,-1.00000,-1.00000
10579449_0_1681126353774891032.csv,1,5,-1.00000,-1.00000
1146722_1_7558140036342906956.csv,0,1,-1.00000,-1.00000
1146722_1_7558140036342906956.csv,0,2,-1.00000,-1.00000
1146722_1_7558140036342906956.csv,0,3,-1.00000,-1.00000
1146722_1_7558140036342906956.csv,0,4,-1.00000,-1.00000
1146722_1_7558140036342906956.csv,0,5,-1.00000,-1.00000
68779923_1_3240042497463101224.csv,0,1,0.00100,0.10300
68779923_1_3240042497463101224.csv,0,2,0.00100,0.18700
68779923_1_3240042497463101224.csv,0,3,0.00100,0.77100
68779923_1_3240042497463101224.csv,0,4,0.00100,0.88100
68779923_1_3240042497463101224.csv,0,5,0.00100,0.87800
80184932_0_4240003884724905487.csv,0,1,-1.00000,-1.00000
80184932_0_4240003884724905487.csv,0,2,-1.00000,-1.00000
80184932_0_4240003884724905487.csv,0,3,-1.00000,-1.00000
80184932_0_4240003884724905487.csv,0,4,-1.00000,-1.00000
80184932_0_4240003884724905487.csv,0,5,-1.00000,-1.00000
90325533_0_6668263142989366843.csv,0,1,-1.00000,-1.00000
90325533_0_6668263142989366843.csv,0,2,-1.00000,-1.00000
90325533_0_6668263142989366843.csv,0,3,-1.00000,-1.00000
90325533_0_6668263142989366843.csv,0,4,-1.00000,-1.00000
90325533_0_6668263142989366843.csv,0,5,-1.00000,-1.00000
98929678_0_3700213490979945526.csv,0,1,-1.00000,-1.00000
98929678_0_3700213490979945526.csv,0,2,-1.00000,-1.00000
98929678_0_3700213490979945526.csv,0,3,-1.00000,-1.00000
98929678_0_3700213490979945526.csv,0,4,-1.00000,-1.00000
98929678_0_3700213490979945526.csv,0,5,-1.00000,-1.00000
29021592_3_2299138476894681059.csv,0,1,-1.00000,-1.00000
29021592_3_2299138476894681059.csv,0,2,-1.00000,-1.00000
29021592_3_2299138476894681059.csv,0,3,-1.00000,-1.00000
29021592_3_2299138476894681059.csv,0,4,-1.00000,-1.00000
29021592_3_2299138476894681059.csv,0,5,-1.00000,-1.00000
75367212_2_2745466355267233390.csv,0,1,-1.00000,-1.00000
75367212_2_2745466355267233390.csv,0,2,-1.00000,-1.00000
75367212_2_2745466355267233390.csv,0,3,-1.00000,-1.00000
75367212_2_2745466355267233390.csv,0,4,-1.00000,-1.00000
75367212_2_2745466355267233390.csv,0,5,-1.00000,-1.00000
22987653_0_7774852112768859306.csv,1,1,-1.00000,-1.00000
22987653_0_7774852112768859306.csv,1,2,-1.00000,-1.00000
22987653_0_7774852112768859306.csv,1,3,-1.00000,-1.00000
22987653_0_7774852112768859306.csv,1,4,-1.00000,-1.00000
22987653_0_7774852112768859306.csv,1,5,-1.00000,-1.00000
76836443_2_249332777049648171.csv,0,1,-1.00000,-1.00000
76836443_2_249332777049648171.csv,0,2,-1.00000,-1.00000
76836443_2_249332777049648171.csv,0,3,-1.00000,-1.00000
76836443_2_249332777049648171.csv,0,4,-1.00000,-1.00000
76836443_2_249332777049648171.csv,0,5,-1.00000,-1.00000
72017594_0_7055198579167316152.csv,0,1,-1.00000,-1.00000
72017594_0_7055198579167316152.csv,0,2,0.00100,0.00100
72017594_0_7055198579167316152.csv,0,3,0.00100,0.18600
72017594_0_7055198579167316152.csv,0,4,0.00100,0.71000
72017594_0_7055198579167316152.csv,0,5,0.00100,0.77100
30645756_0_2413317245475669227.csv,0,1,0.00100,0.00900
30645756_0_2413317245475669227.csv,0,2,0.00100,0.01800
30645756_0_2413317245475669227.csv,0,3,0.00100,0.30200
30645756_0_2413317245475669227.csv,0,4,0.02600,0.65400
30645756_0_2413317245475669227.csv,0,5,0.04900,0.73700
55027702_0_628532586316851176.csv,0,1,-1.00000,-1.00000
55027702_0_628532586316851176.csv,0,2,-1.00000,-1.00000
55027702_0_628532586316851176.csv,0,3,-1.00000,-1.00000
55027702_0_628532586316851176.csv,0,4,-1.00000,-1.00000
55027702_0_628532586316851176.csv,0,5,-1.00000,-1.00000
61753761_9_4735181228515289890.csv,1,1,0.00100,0.00100
61753761_9_4735181228515289890.csv,1,2,0.00100,0.00200
61753761_9_4735181228515289890.csv,1,3,0.00100,0.25500
61753761_9_4735181228515289890.csv,1,4,0.00100,0.58700
61753761_9_4735181228515289890.csv,1,5,0.00100,0.58300
36102169_0_7739454799295072814.csv,2,1,0.00100,0.57100
36102169_0_7739454799295072814.csv,2,2,0.00100,0.57100
36102169_0_7739454799295072814.csv,2,3,0.01200,0.57100
36102169_0_7739454799295072814.csv,2,4,0.17300,0.56300
36102169_0_7739454799295072814.csv,2,5,0.28900,0.55500
46671561_0_6122315295162029872.csv,0,1,-1.00000,-1.00000
46671561_0_6122315295162029872.csv,0,2,-1.00000,-1.00000
46671561_0_6122315295162029872.csv,0,3,-1.00000,-1.00000
46671561_0_6122315295162029872.csv,0,4,-1.00000,-1.00000
46671561_0_6122315295162029872.csv,0,5,-1.00000,-1.00000
43237185_1_3636357855502246981.csv,0,1,-1.00000,-1.00000
43237185_1_3636357855502246981.csv,0,2,-1.00000,-1.00000
43237185_1_3636357855502246981.csv,0,3,-1.00000,-1.00000
43237185_1_3636357855502246981.csv,0,4,-1.00000,-1.00000
43237185_1_3636357855502246981.csv,0,5,-1.00000,-1.00000
61626303_0_266372209664087642.csv,1,1,-1.00000,-1.00000
61626303_0_266372209664087642.csv,1,2,-1.00000,-1.00000
61626303_0_266372209664087642.csv,1,3,-1.00000,-1.00000
61626303_0_266372209664087642.csv,1,4,-1.00000,-1.00000
61626303_0_266372209664087642.csv,1,5,-1.00000,-1.00000
30166286_0_1837439231599898748.csv,2,1,-1.00000,-1.00000
30166286_0_1837439231599898748.csv,2,2,-1.00000,-1.00000
30166286_0_1837439231599898748.csv,2,3,-1.00000,-1.00000
30166286_0_1837439231599898748.csv,2,4,-1.00000,-1.00000
30166286_0_1837439231599898748.csv,2,5,-1.00000,-1.00000
29886325_0_1448173912684571475.csv,1,1,0.00100,0.00600
29886325_0_1448173912684571475.csv,1,2,0.00100,0.01300
29886325_0_1448173912684571475.csv,1,3,0.00400,0.26000
29886325_0_1448173912684571475.csv,1,4,0.05900,0.60000
29886325_0_1448173912684571475.csv,1,5,0.10800,0.72600
19073331_0_2742992342272078110.csv,0,1,0.00100,0.95200
19073331_0_2742992342272078110.csv,0,2,0.00100,0.95200
19073331_0_2742992342272078110.csv,0,3,0.00100,0.95200
19073331_0_2742992342272078110.csv,0,4,0.00100,0.95100
19073331_0_2742992342272078110.csv,0,5,0.00100,0.95000
13395751_3_369722706637560735.csv,0,1,-1.00000,-1.00000
13395751_3_369722706637560735.csv,0,2,-1.00000,-1.00000
13395751_3_369722706637560735.csv,0,3,-1.00000,-1.00000
13395751_3_369722706637560735.csv,0,4,-1.00000,-1.00000
13395751_3_369722706637560735.csv,0,5,-1.00000,-1.00000
45533669_1_7463037039059239824.csv,0,1,-1.00000,-1.00000
45533669_1_7463037039059239824.csv,0,2,-1.00000,-1.00000
45533669_1_7463037039059239824.csv,0,3,-1.00000,-1.00000
45533669_1_7463037039059239824.csv,0,4,-1.00000,-1.00000
45533669_1_7463037039059239824.csv,0,5,-1.00000,-1.00000
80588006_0_6965325215443683359.csv,1,1,-1.00000,-1.00000
80588006_0_6965325215443683359.csv,1,2,-1.00000,-1.00000
80588006_0_6965325215443683359.csv,1,3,-1.00000,-1.00000
80588006_0_6965325215443683359.csv,1,4,-1.00000,-1.00000
80588006_0_6965325215443683359.csv,1,5,-1.00000,-1.00000
52299421_0_4473286348258170200.csv,1,1,0.00100,0.09300
52299421_0_4473286348258170200.csv,1,2,0.00100,0.17000
52299421_0_4473286348258170200.csv,1,3,0.00100,0.75000
52299421_0_4473286348258170200.csv,1,4,0.04500,0.90800
52299421_0_4473286348258170200.csv,1,5,0.08400,0.90700
5972322_0_3150366936082777235.csv,0,1,0.00100,0.81300
5972322_0_3150366936082777235.csv,0,2,0.00100,0.81300
5972322_0_3150366936082777235.csv,0,3,0.00100,0.81300
5972322_0_3150366936082777235.csv,0,4,0.00800,0.81000
5972322_0_3150366936082777235.csv,0,5,0.01600,0.80600
28086084_0_3127660530989916727.csv,0,1,0.00100,0.16400
28086084_0_3127660530989916727.csv,0,2,0.00100,0.28000
28086084_0_3127660530989916727.csv,0,3,0.00200,0.59200
28086084_0_3127660530989916727.csv,0,4,0.06700,0.58800
28086084_0_3127660530989916727.csv,0,5,0.12400,0.58500
58891288_0_1117541047012405958.csv,1,1,-1.00000,-1.00000
58891288_0_1117541047012405958.csv,1,2,-1.00000,-1.00000
58891288_0_1117541047012405958.csv,1,3,-1.00000,-1.00000
58891288_0_1117541047012405958.csv,1,4,-1.00000,-1.00000
58891288_0_1117541047012405958.csv,1,5,-1.00000,-1.00000
78891639_0_3299957631631122948.csv,1,1,0.00100,0.00600
78891639_0_3299957631631122948.csv,1,2,0.00100,0.01200
78891639_0_3299957631631122948.csv,1,3,0.00500,0.24600
78891639_0_3299957631631122948.csv,1,4,0.07700,0.58300
78891639_0_3299957631631122948.csv,1,5,0.14000,0.71100
24036779_0_5608105867560183058.csv,0,1,0.00100,0.13500
24036779_0_5608105867560183058.csv,0,2,0.00100,0.23800
24036779_0_5608105867560183058.csv,0,3,0.00100,0.82000
24036779_0_5608105867560183058.csv,0,4,0.02600,0.91300
24036779_0_5608105867560183058.csv,0,5,0.05000,0.91100
42764224_0_515744189130384109.csv,0,1,0.00100,0.95300
42764224_0_515744189130384109.csv,0,2,0.00100,0.95300
42764224_0_515744189130384109.csv,0,3,0.00100,0.95300
42764224_0_515744189130384109.csv,0,4,0.00100,0.95200
42764224_0_515744189130384109.csv,0,5,0.00100,0.95100
69537082_0_7789694313271016902.csv,1,1,0.00100,0.08600
69537082_0_7789694313271016902.csv,1,2,0.00100,0.15900
69537082_0_7789694313271016902.csv,1,3,0.00200,0.73500
69537082_0_7789694313271016902.csv,1,4,0.04500,0.88500
69537082_0_7789694313271016902.csv,1,5,0.08600,0.88300
73242003_5_4847571983313033360.csv,1,1,-1.00000,-1.00000
73242003_5_4847571983313033360.csv,1,2,-1.00000,-1.00000
73242003_5_4847571983313033360.csv,1,3,-1.00000,-1.00000
73242003_5_4847571983313033360.csv,1,4,-1.00000,-1.00000
73242003_5_4847571983313033360.csv,1,5,-1.00000,-1.00000
84575189_0_6365692015941409487.csv,2,1,-1.00000,-1.00000
84575189_0_6365692015941409487.csv,2,2,-1.00000,-1.00000
84575189_0_6365692015941409487.csv,2,3,-1.00000,-1.00000
84575189_0_6365692015941409487.csv,2,4,-1.00000,-1.00000
84575189_0_6365692015941409487.csv,2,5,-1.00000,-1.00000
46646666_0_5802598112171303204.csv,0,1,-1.00000,-1.00000
46646666_0_5802598112171303204.csv,0,2,-1.00000,-1.00000
46646666_0_5802598112171303204.csv,0,3,-1.00000,-1.00000
46646666_0_5802598112171303204.csv,0,4,-1.00000,-1.00000
46646666_0_5802598112171303204.csv,0,5,-1.00000,-1.00000
3389822_6_374624044314151266.csv,1,1,-1.00000,-1.00000
3389822_6_374624044314151266.csv,1,2,-1.00000,-1.00000
3389822_6_374624044314151266.csv,1,3,-1.00000,-1.00000
3389822_6_374624044314151266.csv,1,4,-1.00000,-1.00000
3389822_6_374624044314151266.csv,1,5,-1.00000,-1.00000
11599512_1_280388135214354946.csv,1,1,0.00100,0.11800
11599512_1_280388135214354946.csv,1,2,0.00100,0.21100
11599512_1_280388135214354946.csv,1,3,0.00100,0.79600
11599512_1_280388135214354946.csv,1,4,0.03300,0.89000
11599512_1_280388135214354946.csv,1,5,0.06300,0.88800
28993628_1_6072768612274729703.csv,1,1,-1.00000,-1.00000
28993628_1_6072768612274729703.csv,1,2,-1.00000,-1.00000
28993628_1_6072768612274729703.csv,1,3,-1.00000,-1.00000
28993628_1_6072768612274729703.csv,1,4,-1.00000,-1.00000
28993628_1_6072768612274729703.csv,1,5,-1.00000,-1.00000
84675086_0_6386416780680710863.csv,0,1,0.00100,0.00700
84675086_0_6386416780680710863.csv,0,2,0.00100,0.01500
84675086_0_6386416780680710863.csv,0,3,0.00100,0.39500
84675086_0_6386416780680710863.csv,0,4,0.00100,0.78800
84675086_0_6386416780680710863.csv,0,5,0.00100,0.87100
15700884_0_8204220284166767221.csv,0,1,-1.00000,-1.00000
15700884_0_8204220284166767221.csv,0,2,-1.00000,-1.00000
15700884_0_8204220284166767221.csv,0,3,-1.00000,-1.00000
15700884_0_8204220284166767221.csv,0,4,-1.00000,-1.00000
15700884_0_8204220284166767221.csv,0,5,-1.00000,-1.00000
93078729_0_1451251196788678526.csv,0,1,-1.00000,-1.00000
93078729_0_1451251196788678526.csv,0,2,-1.00000,-1.00000
93078729_0_1451251196788678526.csv,0,3,-1.00000,-1.00000
93078729_0_1451251196788678526.csv,0,4,-1.00000,-1.00000
93078729_0_1451251196788678526.csv,0,5,-1.00000,-1.00000
12746760_0_6703465836620308483.csv,0,1,0.00100,0.73000
12746760_0_6703465836620308483.csv,0,2,0.00100,0.73000
12746760_0_6703465836620308483.csv,0,3,0.00100,0.73000
12746760_0_6703465836620308483.csv,0,4,0.01000,0.72500
12746760_0_6703465836620308483.csv,0,5,0.01900,0.72000
7929299_0_3253718003116029649.csv,1,1,-1.00000,-1.00000
7929299_0_3253718003116029649.csv,1,2,-1.00000,-1.00000
7929299_0_3253718003116029649.csv,1,3,-1.00000,-1.00000
7929299_0_3253718003116029649.csv,1,4,-1.00000,-1.00000
7929299_0_3253718003116029649.csv,1,5,-1.00000,-1.00000
33167985_0_5220049369716352813.csv,0,1,-1.00000,-1.00000
33167985_0_5220049369716352813.csv,0,2,-1.00000,-1.00000
33167985_0_5220049369716352813.csv,0,3,-1.00000,-1.00000
33167985_0_5220049369716352813.csv,0,4,-1.00000,-1.00000
33167985_0_5220049369716352813.csv,0,5,-1.00000,-1.00000
97941125_0_8220652154649529701.csv,0,1,0.00100,0.95700
97941125_0_8220652154649529701.csv,0,2,0.00100,0.95700
97941125_0_8220652154649529701.csv,0,3,0.00100,0.95700
97941125_0_8220652154649529701.csv,0,4,0.00100,0.95600
97941125_0_8220652154649529701.csv,0,5,0.00100,0.95500
8468806_0_4382447409703007384.csv,1,1,-1.00000,-1.00000
8468806_0_4382447409703007384.csv,1,2,-1.00000,-1.00000
8468806_0_4382447409703007384.csv,1,3,-1.00000,-1.00000
8468806_0_4382447409703007384.csv,1,4,-1.00000,-1.00000
8468806_0_4382447409703007384.csv,1,5,-1.00000,-1.00000
49772588_0_6549847739640234347.csv,4,1,0.00100,0.12500
49772588_0_6549847739640234347.csv,4,2,0.00100,0.22200
49772588_0_6549847739640234347.csv,4,3,0.00100,0.80700
49772588_0_6549847739640234347.csv,4,4,0.02600,0.89900
49772588_0_6549847739640234347.csv,4,5,0.04900,0.89700
14067031_0_559833072073397908.csv,0,1,0.00100,0.92300
14067031_0_559833072073397908.csv,0,2,0.00100,0.92300
14067031_0_559833072073397908.csv,0,3,0.00100,0.92300
14067031_0_559833072073397908.csv,0,4,0.01600,0.92100
14067031_0_559833072073397908.csv,0,5,0.03000,0.91900
48805028_0_8933391169600128370.csv,0,1,0.00100,0.01100
48805028_0_8933391169600128370.csv,0,2,0.00100,0.02300
48805028_0_8933391169600128370.csv,0,3,0.00100,0.49500
48805028_0_8933391169600128370.csv,0,4,0.00100,0.84800
48805028_0_8933391169600128370.csv,0,5,0.00100,0.91000
41336118_0_4331895026409635103.csv,0,1,0.00100,0.62400
41336118_0_4331895026409635103.csv,0,2,0.00100,0.62400
41336118_0_4331895026409635103.csv,0,3,0.01500,0.62300
41336118_0_4331895026409635103.csv,0,4,0.13700,0.60500
41336118_0_4331895026409635103.csv,0,5,0.23200,0.58600
68779923_0_3859283110041832023.csv,0,1,0.00100,0.11500
68779923_0_3859283110041832023.csv,0,2,0.00100,0.20600
68779923_0_3859283110041832023.csv,0,3,0.00100,0.79200
68779923_0_3859283110041832023.csv,0,4,0.00700,0.89800
68779923_0_3859283110041832023.csv,0,5,0.01300,0.89600
